"pattern";"theoretical_intensity";"my_kappa";"my_mu";"my_scale";"expect_disp_ind"
"int30_disp16";30;0,054772256;547,7225575;3,21875;15,95375725
"int30_disp17";30;0,054772256;547,7225575;3,125;16,9632117
"int30_disp18";30;0,054772256;547,7225575;3,0234375;17,97147103
"int30_disp19";30;0,054772256;547,7225575;2,9296875;19,00612536
"int30_disp20";30;0,054772256;547,7225575;2,84375;19,96965405
"int30_disp21";30;0,054772256;547,7225575;2,7578125;21,00624159
"int30_disp22";30;0,054772256;547,7225575;2,6953125;21,97917276
"int30_disp23";30;0,054772256;547,7225575;2,629638672;23,03104673
"int30_disp24";30;0,054772256;547,7225575;2,5703125;24,03524465
"int30_disp25";30;0,054772256;547,7225575;2,51171875;25,03761451
"int30_disp26";30;0,054772256;547,7225575;2,455078125;26,02705842
"int30_disp27";30;0,054772256;547,7225575;2,40234375;27,00261207
"int30_disp28";30;0,054772256;547,7225575;2,359375;27,99828365
"int30_disp29";30;0,054772256;547,7225575;2,30859375;28,9828493
"int30_disp30";30;0,054772256;547,7225575;2,26574707;29,97162847
"int30_disp31";30;0,054772256;547,7225575;2,21875;31,03741816
"int30_disp32";30;0,054772256;547,7225575;2,18347168;31,97613215
"int30_disp33";30;0,054772256;547,7225575;2,1484375;32,95823417
"int30_disp34";30;0,054772256;547,7225575;2,107177734;33,97032374
"int30_disp35";30;0,054772256;547,7225575;2,073242188;35,03293819
"int30_disp36";30;0,054772256;547,7225575;2,0390625;36,04440767
"int30_disp37";30;0,054772256;547,7225575;2,010009765625;37,006739149005
"int30_disp38";30;0,054772256;547,7225575;1,984375;37,95780016
"int30_disp39";30;0,054772256;547,7225575;1,95;39,04758177
"int30_disp40";30;0,054772256;547,7225575;1,925390625;40,00003168
"int30_disp41";30;0,054772256;547,7225575;1,896875;41,04030993
"int30_disp42";30;0,054772256;547,7225575;1,867871094;42,01739353
"int30_disp43";30;0,054772256;547,7225575;1,845019531;42,99453685
"int30_disp44";30;0,054772256;547,7225575;1,8;44,02824547
"int30_disp45";30;0,054772256;547,7225575;1,796875;45,03116832
"int30_disp46";30;0,054772256;547,7225575;1,775;46,02479545
"int30_disp47";30;0,054772256;547,7225575;1,75234375;46,9671039
"int30_disp48";30;0,054772256;547,7225575;1,73125;48,00531769
"int30_disp49";30;0,054772256;547,7225575;1,7140625;49,02476012
"int30_disp50";30;0,054772256;547,7225575;1,690625;49,97222657
"int30_disp51";30;0,054772256;547,7225575;1,672509766;51,02290973
"int30_disp52";30;0,054772256;547,7225575;1,653125;51,98774358
"int30_disp53";30;0,054772256;547,7225575;1,6359375;53,04701848
"int30_disp54";30;0,054772256;547,7225575;1,617089844;54,00040497
"int30_disp55";30;0,054772256;547,7225575;1,603125;55,03604533
"int30_disp56";30;0,054772256;547,7225575;1,584375;56,02875778
"int30_disp57";30;0,054772256;547,7225575;1,5671875;56,98041954
"int30_disp58";30;0,054772256;547,7225575;1,5515625;57,96431665
"int30_disp59";30;0,054772256;547,7225575;1,537695313;58,9833295
"int30_disp60";30;0,054772256;547,7225575;1,51875;60,00954211
"int30_disp61";30;0,054772256;547,7225575;1,50625;61,02299151
"int30_disp62";30;0,054772256;547,7225575;1,491810417;62,0107403
"int30_disp63";30;0,054772256;547,7225575;1,478125;62,9526936
"int30_disp64";30;0,054772256;547,7225575;1,4625;63,98491179
"int30_disp65";30;0,054772256;547,7225575;1,451269531;64,98835445
"int30_disp66";30;0,054772256;547,7225575;1,440625;65,95452038
"int30_disp67";30;0,054772256;547,7225575;1,425;66,99198309
"int30_disp68";30;0,054772256;547,7225575;1,4125;68,03335351
"int30_disp69";30;0,054772256;547,7225575;1,4015625;68,96300706
"int30_disp70";30;0,054772256;547,7225575;1,38799591084375;70,009106577878
"int30_disp71";30;0,054772256;547,7225575;1,376025391;71,04089465
"int30_disp72";30;0,054772256;547,7225575;1,365917999;71,98117621
"int30_disp73";30;0,054772256;547,7225575;1,354785156;72,9605965
"int30_disp74";30;0,054772256;547,7225575;1,343847656;74,04873301
"int30_disp75";30;0,054772256;547,7225575;1,33125;75,00525163
